alpha,stub_gamma,degree,dim,n_clusters,latent_weight,age_weight,mean_degree,gamma,ks,C,age_assort,phq9_assort,lcc
4.16943359375,2.90771484375,5.06640625,6,2,7.86962890625,2.95654296875,4.41,5.521672997329226,0.15646477461050345,0.11152993883220023,0.30676035301239896,-0.00988396193935579,1.0
2.62255859375,2.91064453125,6.91015625,3,3,5.27978515625,2.95654296875,6.34,7.616669298452545,0.15457621631086615,0.11787444125287376,0.6380903640291431,0.1663262020702386,1.0
3.04443359375,1.78271484375,8.06640625,3,4,2.99462890625,4.10791015625,5.56,7.394638443526562,0.12801052109421285,0.1601768372496306,0.6860950214230707,0.12539103886528669,1.0
1.49755859375,1.78271484375,8.06640625,3,4,2.99462890625,4.10791015625,5.63,2.6364197970327137,0.12852457197086165,0.1267409956814177,0.5042845159791532,0.09030329713761778,1.0
3.04443359375,2.53564453125,8.06640625,3,4,2.99462890625,4.10791015625,7.09,8.770099051561541,0.16483367451316766,0.16167396765157677,0.7519656157483909,0.21694609947381052,1.0
3.04443359375,1.78271484375,7.91015625,3,4,2.99462890625,4.10791015625,5.49,2.7515849075124894,0.1296274236523901,0.1677146289982121,0.6600235513657212,0.13950239701772713,1.0
3.04443359375,1.78271484375,8.06640625,4,4,2.99462890625,4.10791015625,5.19,10.824632607268782,0.11395362170523926,0.13329510547438272,0.5615981779854234,0.0034837782913100363,0.84
3.04443359375,1.78271484375,8.06640625,3,5,2.99462890625,4.10791015625,5.49,2.6727098622915375,0.13248321014110176,0.16384540857842442,0.6939981286899579,0.16284376022901575,1.0
3.04443359375,1.78271484375,8.06640625,3,4,19.90478515625,4.10791015625,5.65,19.89268121974752,0.1256775098080083,0.1883253376925259,0.4365719571050573,0.037172745174850225,1.0
3.04443359375,1.78271484375,8.06640625,3,4,2.99462890625,1.83154296875,5.65,2.633136227400945,0.12783840528078627,0.1789182042816717,0.5397319774349906,0.20057882706912608,0.985
1.49755859375,2.53564453125,7.91015625,4,5,19.90478515625,1.83154296875,7.36,31.501708225269205,0.16418791449000025,0.10353379973177387,0.0477411897073916,0.017602836012468454,1.0
0.79443359375,2.53271484375,6.06640625,5,8,12.74462890625,1.85791015625,4.92,3.4059748887974037,0.160854090874467,0.06941779789025379,0.02816204444553093,0.02055358054664395,1.0
3.74755859375,2.53271484375,6.06640625,5,8,12.74462890625,1.85791015625,4.94,11.616265139306636,0.13848881081307207,0.1787645422401143,0.09854914095954173,-0.03562209844475399,1.0
0.79443359375,1.78564453125,6.06640625,5,8,12.74462890625,1.85791015625,3.71,2.5472909236312162,0.11211230618974288,0.0856185388115123,0.058418340212107504,0.01691469483791914,0.7
0.79443359375,2.53271484375,5.91015625,5,8,12.74462890625,1.85791015625,4.75,4.856795512411554,0.15097778953781704,0.06627783379331369,-0.039941205700232414,0.032311243889985776,1.0
0.79443359375,2.53271484375,6.06640625,6,8,12.74462890625,1.85791015625,4.73,4.6978730933037,0.12877225441037177,0.06165913017151409,0.06488660337338799,0.019675510989919605,1.0
0.79443359375,2.53271484375,6.06640625,5,9,12.74462890625,1.85791015625,4.97,4.520644377049522,0.17436106073039048,0.07153977675866557,0.037078272081815605,0.027494968495887482,1.0
0.79443359375,2.53271484375,6.06640625,5,8,10.15478515625,1.85791015625,4.84,4.649856656768567,0.17461237263152685,0.07432343271623458,-0.03177094311746291,0.030852151813290252,1.0
0.79443359375,2.53271484375,6.06640625,5,8,12.74462890625,4.08154296875,4.92,4.594528153082292,0.1724339502709369,0.051314605024878925,0.030602214229210264,0.01067104772415689,1.0
3.74755859375,1.78564453125,5.91015625,6,9,10.15478515625,4.08154296875,3.71,2.530728708582607,0.12310360710721602,0.1418580611985343,0.27607352966805,-0.05554402856637722,0.78
0.93505859375,1.82958984375,6.69140625,3,4,8.47900390625,0.87353515625,4.8,2.874689936256343,0.11053247627201601,0.05971133654786906,0.07513857700389615,0.03471601211318426,1.0
1.35693359375,1.82958984375,6.69140625,3,4,8.47900390625,0.87353515625,4.86,2.8657283750809537,0.10905273038984908,0.08639615992160073,0.11113729722600024,0.06304396960254328,1.0
0.93505859375,1.64501953125,6.69140625,3,4,8.47900390625,0.87353515625,4.44,2.156086805163093,0.10399446953324043,0.08424784007315975,-0.007971266513422755,0.03290441802636494,0.815
0.93505859375,1.82958984375,7.53515625,3,4,8.47900390625,0.87353515625,5.36,2.740673334858169,0.13041726541149867,0.0795358962721637,0.033529144283310074,-0.017228701149390593,1.0
0.93505859375,1.82958984375,6.69140625,6,4,8.47900390625,0.87353515625,4.01,2.2739101212097843,0.09135191589343772,0.08342646370482887,0.04921137760817428,-0.050742501835661195,0.82
0.93505859375,1.82958984375,6.69140625,3,8,8.47900390625,0.87353515625,4.68,2.8920278716225605,0.11836107526127293,0.08021040767685672,0.1013593408158422,-0.0006305419190728827,1.0
